business_name,phone_e164,city,category,demo_url,message
Zitka Construction,+17788834555,Burnaby,Construction company,https://jaggyai.github.io/bc-demos/burnaby/contractors/zitka-construction/,"Hi, it's Jag - I build websites for Burnaby businesses & built Zitka Construction a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/zitka-construction/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Intelligent Building Systems,+16043964701,Burnaby,Construction company,https://jaggyai.github.io/bc-demos/burnaby/contractors/intelligent-building-systems/,"Hi, it's Jag - I build websites for Burnaby businesses & built Intelligent Building Systems a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/intelligent-building-systems/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Ideal Concrete Ltd,+16045151690,Burnaby,Concrete contractor,https://jaggyai.github.io/bc-demos/burnaby/concrete/ideal-concrete-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Ideal Concrete Ltd a free demo: https://jaggyai.github.io/bc-demos/burnaby/concrete/ideal-concrete-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Ignite Heating Services Ltd.,+16047165848,Burnaby,HVAC contractor,https://jaggyai.github.io/bc-demos/burnaby/hvac/ignite-heating-services-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Ignite Heating Services Ltd. a free demo: https://jaggyai.github.io/bc-demos/burnaby/hvac/ignite-heating-services-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Canadian Cutting & Coring Ltd,+16044205250,Burnaby,Concrete contractor,https://jaggyai.github.io/bc-demos/burnaby/concrete/canadian-cutting-coring-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Canadian Cutting & Coring Ltd a free demo: https://jaggyai.github.io/bc-demos/burnaby/concrete/canadian-cutting-coring-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
TTGG Home Improvements,+17789291736,Burnaby,Construction company,https://jaggyai.github.io/bc-demos/burnaby/contractors/ttgg-home-improvements/,"Hi, it's Jag - I build websites for Burnaby businesses & built TTGG Home Improvements a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/ttgg-home-improvements/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Halse-Martin Constr Co Ltd,+16042930115,Burnaby,General contractor,https://jaggyai.github.io/bc-demos/burnaby/contractors/halse-martin-constr-co-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Halse-Martin Constr Co Ltd a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/halse-martin-constr-co-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Build Your Home,+16043450032,Burnaby,Home builder,https://jaggyai.github.io/bc-demos/burnaby/contractors/build-your-home/,"Hi, it's Jag - I build websites for Burnaby businesses & built Build Your Home a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/build-your-home/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
RS building maintenance service ltd,+17789909242,Burnaby,Janitorial service,https://jaggyai.github.io/bc-demos/burnaby/handyman/rs-building-maintenance-service-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built RS building maintenance service ltd a free demo: https://jaggyai.github.io/bc-demos/burnaby/handyman/rs-building-maintenance-service-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Clara Vista Homes,+16044381818,Burnaby,Home builder,https://jaggyai.github.io/bc-demos/burnaby/contractors/clara-vista-homes/,"Hi, it's Jag - I build websites for Burnaby businesses & built Clara Vista Homes a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/clara-vista-homes/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Pacific Cleaning Co.,+16044042218,Burnaby,House cleaning service,https://jaggyai.github.io/bc-demos/burnaby/handyman/pacific-cleaning-co/,"Hi, it's Jag - I build websites for Burnaby businesses & built Pacific Cleaning Co. a free demo: https://jaggyai.github.io/bc-demos/burnaby/handyman/pacific-cleaning-co/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
mulan heating & air conditioning,+17788388148,Burnaby,HVAC contractor,https://jaggyai.github.io/bc-demos/burnaby/hvac/mulan-heating-air-conditioning/,"Hi, it's Jag - I build websites for Burnaby businesses & built mulan heating & air conditioning a free demo: https://jaggyai.github.io/bc-demos/burnaby/hvac/mulan-heating-air-conditioning/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Falcon Bay Construction Inc.,+17789993832,Burnaby,Construction company,https://jaggyai.github.io/bc-demos/burnaby/contractors/falcon-bay-construction-inc/,"Hi, it's Jag - I build websites for Burnaby businesses & built Falcon Bay Construction Inc. a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/falcon-bay-construction-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Bearlo Property Services,+16726678070,Burnaby,Gutter cleaning service,https://jaggyai.github.io/bc-demos/burnaby/handyman/bearlo-property-services/,"Hi, it's Jag - I build websites for Burnaby businesses & built Bearlo Property Services a free demo: https://jaggyai.github.io/bc-demos/burnaby/handyman/bearlo-property-services/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Oliver Builders,+16044338248,Burnaby,Construction company,https://jaggyai.github.io/bc-demos/burnaby/contractors/oliver-builders/,"Hi, it's Jag - I build websites for Burnaby businesses & built Oliver Builders a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/oliver-builders/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Emmo Reno's,+16727555939,Burnaby,Construction company,https://jaggyai.github.io/bc-demos/burnaby/contractors/emmo-renos/,"Hi, it's Jag - I build websites for Burnaby businesses & built Emmo Reno's a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/emmo-renos/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Modern Drywall Ltd,+16044374747,Burnaby,Dry wall contractor,https://jaggyai.github.io/bc-demos/burnaby/drywall/modern-drywall-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Modern Drywall Ltd a free demo: https://jaggyai.github.io/bc-demos/burnaby/drywall/modern-drywall-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Charles Developments,+16047618073,Burnaby,Real estate developer,https://jaggyai.github.io/bc-demos/burnaby/real-estate/charles-developments/,"Hi, it's Jag - I build websites for Burnaby businesses & built Charles Developments a free demo: https://jaggyai.github.io/bc-demos/burnaby/real-estate/charles-developments/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Dimex Group,+16043253030,Burnaby,Construction company,https://jaggyai.github.io/bc-demos/burnaby/contractors/dimex-group/,"Hi, it's Jag - I build websites for Burnaby businesses & built Dimex Group a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/dimex-group/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Taurus Painting and Renovation,+17785947505,Burnaby,Painting,https://jaggyai.github.io/bc-demos/burnaby/drywall/taurus-painting-and-renovation/,"Hi, it's Jag - I build websites for Burnaby businesses & built Taurus Painting and Renovation a free demo: https://jaggyai.github.io/bc-demos/burnaby/drywall/taurus-painting-and-renovation/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Tiletec Marble & Granite Ltd,+16044354014,Burnaby,Paving contractor,https://jaggyai.github.io/bc-demos/burnaby/concrete/tiletec-marble-granite-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Tiletec Marble & Granite Ltd a free demo: https://jaggyai.github.io/bc-demos/burnaby/concrete/tiletec-marble-granite-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
"Flawless Plumbing, Heating & Gas LTD",+16047299193,Burnaby,Plumber,https://jaggyai.github.io/bc-demos/burnaby/plumbers/flawless-plumbing-heating-gas-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Flawless Plumbing, Heating & Gas LTD a free demo: https://jaggyai.github.io/bc-demos/burnaby/plumbers/flawless-plumbing-heating-gas-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Canvas Homes,+16042586350,Burnaby,Construction company,https://jaggyai.github.io/bc-demos/burnaby/contractors/canvas-homes/,"Hi, it's Jag - I build websites for Burnaby businesses & built Canvas Homes a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/canvas-homes/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Heavenline LTD,+16049026360,Burnaby,Bathroom remodeler,https://jaggyai.github.io/bc-demos/burnaby/interior-design/heavenline-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Heavenline LTD a free demo: https://jaggyai.github.io/bc-demos/burnaby/interior-design/heavenline-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Frontline Glazing & Glass Repair,+17788351022,Burnaby,Glass repair service,https://jaggyai.github.io/bc-demos/burnaby/fence-deck/frontline-glazing-glass-repair/,"Hi, it's Jag - I build websites for Burnaby businesses & built Frontline Glazing & Glass Repair a free demo: https://jaggyai.github.io/bc-demos/burnaby/fence-deck/frontline-glazing-glass-repair/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
